timestamp ,90%-threshold,95%-threshold,98%-threshold,z-score
02/12/15 10,0,0,0,0.65
02/12/15 11,0,0,0,1.27
02/12/15 12,0,0,0,0.13
02/12/15 13,0,0,0,0.05
02/12/15 14,0,0,0,0.03
02/12/15 15,0,0,0,0.39
02/12/15 16,0,0,0,0.84
02/12/15 17,0,0,0,1.78
02/12/15 18,0,0,0,2.11
02/12/15 19,0,0,0,2.2
02/12/15 20,0,0,0,1.03
02/12/15 21,0,0,0,0.8
02/12/15 22,0,0,0,0.33
02/12/15 23,0,0,0,0.28
03/12/15 00,0,0,0,0.07
03/12/15 01,0,0,0,-0.16
03/12/15 02,0,0,0,-0.12
03/12/15 03,0,0,0,-0.13
03/12/15 04,0,0,0,-0.09
03/12/15 05,0,0,0,-0.21
03/12/15 06,0,0,0,0.48
03/12/15 07,0,0,0,1.21
03/12/15 08,0,0,0,0.54
03/12/15 09,0,0,0,0.06
03/12/15 10,0,0,0,1.72
03/12/15 11,0,0,0,2.17
03/12/15 12,0,0,0,1.42
03/12/15 13,0,0,0,1.37
03/12/15 14,0,0,0,1.12
03/12/15 15,0,0,0,1.22
03/12/15 16,0,0,0,1.52
03/12/15 17,0,0,0,1.94
03/12/15 18,0,0,0,1.36
03/12/15 19,0,0,0,0.85
03/12/15 20,0,0,0,1.25
03/12/15 21,0,0,0,0.88
03/12/15 22,0,0,0,0.81
03/12/15 23,0,0,0,1.07
04/12/15 00,0,0,0,0.16
04/12/15 01,0,0,0,0.11
04/12/15 02,0,0,0,-0.24
04/12/15 03,0,0,0,-0.19
04/12/15 04,0,0,0,-0.19
04/12/15 05,0,0,0,-0.21
04/12/15 06,0,0,0,-0.06
04/12/15 07,0,0,0,1
04/12/15 08,0,0,0,2.13
04/12/15 09,0,0,0,3.44
04/12/15 10,0,0,0,1.03
04/12/15 11,0,0,0,-0.05
04/12/15 12,0,0,0,-0.49
04/12/15 13,0,0,0,-0.8
04/12/15 14,0,0,0,-0.87
04/12/15 15,0,0,0,1.25
04/12/15 16,0,0,0,0.8
04/12/15 17,0,0,0,4.22
04/12/15 18,0,0,0,1.56
04/12/15 19,0,0,0,2.27
04/12/15 20,0,0,0,2.16
04/12/15 21,0,0,0,1.23
04/12/15 22,0,0,0,0.32
04/12/15 23,0,0,0,0.55
05/12/15 00,0,0,0,0.4
05/12/15 01,0,0,0,0.48
05/12/15 02,0,0,0,-0.05
05/12/15 03,0,0,0,0.03
05/12/15 04,0,0,0,-0.05
05/12/15 05,0,0,0,-0.59
05/12/15 06,0,0,0,-0.73
05/12/15 07,0,0,0,0.81
05/12/15 08,0,0,0,1.98
05/12/15 09,0,0,0,1.49
05/12/15 10,0,0,0,0.25
05/12/15 11,0,0,0,0.11
05/12/15 12,0,0,0,0.33
05/12/15 13,0,0,0,1.94
05/12/15 14,0,0,0,1.14
05/12/15 15,0,0,0,1.04
05/12/15 16,0,0,0,1.27
05/12/15 17,0,0,0,2.88
05/12/15 18,0,0,0,1.51
05/12/15 19,0,0,0,2.64
05/12/15 20,0,0,0,0.76
05/12/15 21,0,0,0,0.4
05/12/15 22,0,0,0,0.24
05/12/15 23,0,0,0,0.99
06/12/15 00,0,0,0,0.46
06/12/15 01,0,0,0,-0.08
06/12/15 02,0,0,0,-0.2
06/12/15 03,0,0,0,0.01
06/12/15 04,0,0,0,-0.05
06/12/15 05,0,0,0,0.07
06/12/15 06,0,0,0,0.52
06/12/15 07,0,0,0,1.21
06/12/15 08,0,0,0,0.92
06/12/15 09,0,0,0,2.05
06/12/15 10,0,0,0,-0.29
06/12/15 11,0,0,0,-0.64
06/12/15 12,0,0,0,-0.35
06/12/15 13,0,0,0,1.1
06/12/15 14,0,0,0,1.01
06/12/15 15,0,0,0,1.44
06/12/15 16,0,0,0,0.76
06/12/15 17,0,0,0,1.72
06/12/15 18,0,0,0,2.75
06/12/15 19,0,0,0,1.15
06/12/15 20,0,0,0,1.16
06/12/15 21,0,0,0,0.51
06/12/15 22,0,0,0,0.22
06/12/15 23,0,0,0,-0.12
07/12/15 00,0,0,0,-0.17
07/12/15 01,0,0,0,-0.05
07/12/15 02,0,0,0,-0.21
07/12/15 03,0,0,0,-0.06
07/12/15 04,0,0,0,-0.09
07/12/15 05,0,0,0,0.02
07/12/15 06,0,0,0,0.48
07/12/15 07,0,0,0,0.93
07/12/15 08,0,0,0,1.23
07/12/15 09,0,0,0,0.58
07/12/15 10,0,0,0,1.37
07/12/15 11,0,0,0,0.63
07/12/15 12,0,0,0,0.26
07/12/15 13,0,0,0,-0.19
07/12/15 14,0,0,0,-0.24
07/12/15 15,0,0,0,-0.04
07/12/15 16,0,0,0,0.16
07/12/15 17,0,0,0,0.67
07/12/15 18,0,0,0,1.74
07/12/15 19,0,0,0,1.21
07/12/15 20,0,0,0,0.62
07/12/15 21,0,0,0,0.28
07/12/15 22,0,0,0,0.41
07/12/15 23,0,0,0,0.41
08/12/15 00,0,0,0,0.5
08/12/15 01,0,0,0,0.5
08/12/15 02,0,0,0,0.44
08/12/15 03,0,0,0,1.3
08/12/15 04,0,0,0,0.35
08/12/15 05,0,0,0,-0.08
08/12/15 06,0,0,0,0.24
08/12/15 07,0,0,0,1.29
08/12/15 08,0,0,0,1.25
08/12/15 09,0,0,0,-0.2
08/12/15 10,0,0,0,0.1
08/12/15 11,0,0,0,1.29
08/12/15 12,0,0,0,0.77
08/12/15 13,0,0,0,0.84
08/12/15 14,0,0,0,0.93
08/12/15 15,0,0,0,0.74
08/12/15 16,0,0,0,0.37
08/12/15 17,0,0,0,-0.14
08/12/15 18,0,0,0,0.07
08/12/15 19,0,0,0,1.12
08/12/15 20,0,0,0,0.89
08/12/15 21,0,0,0,0.4
08/12/15 22,0,0,0,0.2
08/12/15 23,0,0,0,-0.14
09/12/15 00,0,0,0,0.02
09/12/15 01,0,0,0,-0.17
09/12/15 02,0,0,0,0.03
09/12/15 03,0,0,0,0.02
09/12/15 04,0,0,0,-0.09
09/12/15 05,0,0,0,-0.16
09/12/15 06,0,0,0,0.52
09/12/15 07,0,0,0,1.08
09/12/15 08,0,0,0,1.37
09/12/15 09,0,0,0,0.63
09/12/15 10,0,0,0,-0.47
09/12/15 11,0,0,0,1.01
09/12/15 12,0,0,0,0.21
09/12/15 13,0,0,0,1.53
09/12/15 14,0,0,0,0.48
09/12/15 15,0,0,0,-0.16
09/12/15 16,0,0,0,2.99
09/12/15 17,0,0,0,1.53
09/12/15 18,0,0,0,1.6
09/12/15 19,0,0,0,1.61
09/12/15 20,0,0,0,0.95
09/12/15 21,0,0,0,0.71
09/12/15 22,0,0,0,0.21
09/12/15 23,0,0,0,0.21
10/12/15 00,0,0,0,0.2
10/12/15 01,0,0,0,0.63
10/12/15 02,0,0,0,0.62
10/12/15 03,0,0,0,-0.43
10/12/15 04,0,0,0,-0.23
10/12/15 05,0,0,0,-0.21
10/12/15 06,0,0,0,0.22
10/12/15 07,0,0,0,0.5
10/12/15 08,0,0,0,0.82
10/12/15 09,0,0,0,1.18
10/12/15 10,0,0,0,1.19
10/12/15 11,0,0,0,3.29
10/12/15 12,0,0,0,3.02
10/12/15 13,0,0,0,1.48
10/12/15 14,0,0,0,3.17
10/12/15 15,0,0,0,2.76
10/12/15 16,0,0,0,2.38
10/12/15 17,0,0,0,3.18
10/12/15 18,0,0,0,2.27
10/12/15 19,0,0,0,2.91
10/12/15 20,0,0,0,1.97
10/12/15 21,0,0,0,0.84
10/12/15 22,0,0,0,0.58
10/12/15 23,0,0,0,0.18
11/12/15 00,0,0,0,0.11
11/12/15 01,0,0,0,-0.1
11/12/15 02,0,0,0,-0.04
11/12/15 03,0,0,0,-0.32
11/12/15 04,0,0,0,-0.46
11/12/15 05,0,0,0,-0.05
11/12/15 06,0,0,0,0.89
11/12/15 07,0,0,0,1.41
11/12/15 08,0,0,0,-0.08
11/12/15 09,0,0,0,0.32
11/12/15 10,0,0,0,0.35
11/12/15 11,0,0,0,1.07
11/12/15 12,0,0,0,-0.34
11/12/15 13,0,0,0,-0.43
11/12/15 14,0,0,0,-0.62
11/12/15 15,0,0,0,-0.54
11/12/15 16,0,0,0,0.55
11/12/15 17,0,0,0,1.03
11/12/15 18,0,0,0,0.71
11/12/15 19,0,0,0,0.89
11/12/15 20,0,0,0,0.81
11/12/15 21,0,0,0,0.81
11/12/15 22,0,0,0,0.51
11/12/15 23,0,0,0,1.27
12/12/15 00,0,0,0,0.09
12/12/15 01,0,0,0,-0.31
12/12/15 02,0,0,0,-0.31
12/12/15 03,0,0,0,-0.27
12/12/15 04,0,0,0,-0.28
12/12/15 05,0,0,0,-0.35
12/12/15 06,0,0,0,-0.31
12/12/15 07,0,0,0,0.76
12/12/15 08,0,0,0,0.43
12/12/15 09,1,1,0,0.84
12/12/15 10,0,0,0,0.52
12/12/15 11,0,0,0,1.22
12/12/15 12,1,1,0,0.7
12/12/15 13,1,1,0,-0.21
12/12/15 14,0,0,0,0.69
12/12/15 15,0,0,0,0.31
12/12/15 16,0,0,0,0.13
12/12/15 17,0,0,0,0.36
12/12/15 18,0,0,0,0.41
12/12/15 19,0,0,0,0.52
12/12/15 20,0,0,0,0.46
12/12/15 21,0,0,0,0.54
12/12/15 22,0,0,0,0.55
12/12/15 23,0,0,0,0.47
13/12/15 00,0,0,0,0.5
13/12/15 01,0,0,0,0.13
13/12/15 02,1,1,0,0.1
13/12/15 03,0,0,0,0.09
13/12/15 04,0,0,0,-0.01
13/12/15 05,0,0,0,-0.01
13/12/15 06,0,0,0,-0.1
13/12/15 07,0,0,0,0.11
13/12/15 08,0,0,0,0.06
13/12/15 09,0,0,0,-0.17
13/12/15 10,1,1,0,0.09
13/12/15 11,0,0,0,0.28
13/12/15 12,1,1,0,0.05
13/12/15 13,0,0,0,0.14
13/12/15 14,0,0,0,0.25
13/12/15 15,0,0,0,-0.35
13/12/15 16,0,0,0,0.35
13/12/15 17,0,0,0,0.82
13/12/15 18,0,0,0,0.48
13/12/15 19,0,0,0,0.41
13/12/15 20,0,0,0,0.44
13/12/15 21,0,0,0,0.46
13/12/15 22,0,0,0,0.21
13/12/15 23,0,0,0,0.03
14/12/15 00,0,0,0,-0.08
14/12/15 01,0,0,0,-0.23
14/12/15 02,0,0,0,-0.09
14/12/15 03,0,0,0,-0.31
14/12/15 04,0,0,0,-0.46
14/12/15 05,0,0,0,-0.69
14/12/15 06,0,0,0,0.43
14/12/15 07,0,0,0,0.85
14/12/15 08,0,0,0,0.47
14/12/15 09,0,0,0,1.04
14/12/15 10,0,0,0,0.92
14/12/15 11,1,1,0,-0.01
14/12/15 12,0,0,0,-0.23
14/12/15 13,0,0,0,-0.79
14/12/15 14,0,0,0,-0.36
14/12/15 15,0,0,0,-0.44
14/12/15 16,0,0,0,0.78
14/12/15 17,0,0,0,0.93
14/12/15 18,0,0,0,1.11
14/12/15 19,0,0,0,0.36
14/12/15 20,0,0,0,0.44
14/12/15 21,0,0,0,0.31
14/12/15 22,0,0,0,0.44
14/12/15 23,0,0,0,-0.12
15/12/15 00,0,0,0,-0.29
15/12/15 01,0,0,0,-0.24
15/12/15 02,0,0,0,-0.14
15/12/15 03,0,0,0,-0.05
15/12/15 04,0,0,0,-0.34
15/12/15 05,0,0,0,0.06
15/12/15 06,0,0,0,0.18
15/12/15 07,0,0,0,0.48
15/12/15 08,0,0,0,0.14
15/12/15 09,0,0,0,0.26
15/12/15 10,0,0,0,0.52
15/12/15 11,0,0,0,-0.69
15/12/15 12,0,0,0,-0.64
15/12/15 13,0,0,0,-0.69
15/12/15 14,0,0,0,0.47
15/12/15 15,0,0,0,0.07
15/12/15 16,0,0,0,0.65
15/12/15 17,0,0,0,1.12
15/12/15 18,0,0,0,0.65
15/12/15 19,0,0,0,0.59
15/12/15 20,0,0,0,0.61
15/12/15 21,0,0,0,0.51
15/12/15 22,0,0,0,0.14
15/12/15 23,0,0,0,0.31
16/12/15 00,0,0,0,0.13
16/12/15 01,0,0,0,-0.02
16/12/15 02,0,0,0,-0.12
16/12/15 03,0,0,0,-0.27
16/12/15 04,0,0,0,-0.09
16/12/15 05,0,0,0,-0.25
16/12/15 06,0,0,0,0.99
16/12/15 07,0,0,0,1.27
16/12/15 08,0,0,0,1.21
16/12/15 09,0,0,0,1.37
16/12/15 10,0,0,0,1.34
16/12/15 11,0,0,0,0.36
16/12/15 12,0,0,0,-0.09
16/12/15 13,0,0,0,-0.64
16/12/15 14,0,0,0,-0.25
16/12/15 15,0,0,0,-0.59
16/12/15 16,0,0,0,0.92
16/12/15 17,0,0,0,0.62
16/12/15 18,0,0,0,0.69
16/12/15 19,0,0,0,0.74
16/12/15 20,0,0,0,0.5
16/12/15 21,1,1,0,-0.1
16/12/15 22,0,0,0,0.46
16/12/15 23,0,0,0,1.12
17/12/15 00,0,0,0,0.86
17/12/15 01,0,0,0,0.03
17/12/15 02,0,0,0,0.1
17/12/15 03,0,0,0,-0.12
17/12/15 04,0,0,0,-0.55
17/12/15 05,0,0,0,-0.51
17/12/15 06,0,0,0,-0.05
17/12/15 07,0,0,0,0.99
17/12/15 08,0,0,0,0.44
17/12/15 09,0,0,0,0.37
17/12/15 10,0,0,0,0.63
17/12/15 11,0,0,0,0.56
17/12/15 12,0,0,0,-0.46
17/12/15 13,0,0,0,-0.76
17/12/15 14,0,0,0,-0.21
17/12/15 15,0,0,0,0.93
17/12/15 16,0,0,0,1.11
17/12/15 17,1,1,0,1.4
17/12/15 18,0,0,0,1.27
17/12/15 19,0,0,0,0.47
17/12/15 20,0,0,0,0.78
17/12/15 21,0,0,0,0.5
17/12/15 22,0,0,0,0.54
17/12/15 23,0,0,0,0.5
18/12/15 00,0,0,0,0.37
18/12/15 01,0,0,0,0.52
18/12/15 02,0,0,0,0.07
18/12/15 03,0,0,0,0.2
18/12/15 04,0,0,0,0.1
18/12/15 05,0,0,0,-0.34
18/12/15 06,0,0,0,0.17
18/12/15 07,0,0,0,0.5
18/12/15 08,0,0,0,0.48
18/12/15 09,0,0,0,0.58
18/12/15 10,0,0,0,0.62
18/12/15 11,0,0,0,2.11
18/12/15 12,0,0,0,0.1
18/12/15 13,0,0,0,-0.59
18/12/15 14,0,0,0,-0.74
18/12/15 15,0,0,0,0.22
18/12/15 16,0,0,0,0.48
18/12/15 17,0,0,0,0.67
18/12/15 18,0,0,0,1.25
18/12/15 19,0,0,0,0.62
18/12/15 20,0,0,0,3.09
18/12/15 21,0,0,0,0.69
18/12/15 22,0,0,0,0.54
18/12/15 23,0,0,0,0.37
19/12/15 00,0,0,0,0.16
19/12/15 01,0,0,0,0.48
19/12/15 02,0,0,0,0.03
19/12/15 03,0,0,0,0.16
19/12/15 04,0,0,0,0.01
19/12/15 05,0,0,0,-0.27
19/12/15 06,0,0,0,0.1
19/12/15 07,0,0,0,0.51
19/12/15 08,0,0,0,0.39
19/12/15 09,0,0,0,0.2
19/12/15 10,0,0,0,0.31
19/12/15 11,0,0,0,0.5
19/12/15 12,1,1,0,-0.43
19/12/15 13,0,0,0,-0.74
19/12/15 14,1,1,0,-0.72
19/12/15 15,1,1,0,-0.61
19/12/15 16,0,0,0,-0.46
19/12/15 17,0,0,0,-0.62
19/12/15 18,0,0,0,-0.09
19/12/15 19,0,0,0,0.05
19/12/15 20,0,0,0,0.31
19/12/15 21,0,0,0,0.09
19/12/15 22,0,0,0,0.33
19/12/15 23,0,0,0,0.2
20/12/15 00,0,0,0,0.1
20/12/15 01,0,0,0,0.17
20/12/15 02,0,0,0,0.2
20/12/15 03,0,0,0,-0.16
20/12/15 04,0,0,0,-0.68
20/12/15 05,0,0,0,-0.46
20/12/15 06,0,0,0,-0.1
20/12/15 07,0,0,0,0.29
20/12/15 08,0,0,0,-0.04
20/12/15 09,0,0,0,0.39
20/12/15 10,0,0,0,-0.64
20/12/15 11,0,0,0,-0.32
20/12/15 12,0,0,0,-0.51
20/12/15 13,0,0,0,-0.76
20/12/15 14,0,0,0,-0.42
20/12/15 15,0,0,0,1.85
20/12/15 16,0,0,0,1.38
20/12/15 17,0,0,0,0.67
20/12/15 18,0,0,0,0.54
20/12/15 19,0,0,0,0.32
20/12/15 20,0,0,0,0.25
20/12/15 21,0,0,0,0.22
20/12/15 22,0,0,0,-0.08
20/12/15 23,0,0,0,-0.38
21/12/15 00,0,0,0,-0.39
21/12/15 01,0,0,0,-0.36
21/12/15 02,0,0,0,-0.46
21/12/15 03,0,0,0,-0.28
21/12/15 04,0,0,0,-0.42
21/12/15 05,0,0,0,-0.13
21/12/15 06,1,1,0,0.51
21/12/15 07,0,0,0,0.78
21/12/15 08,0,0,0,0.51
21/12/15 09,0,0,0,0.63
21/12/15 10,0,0,0,0.35
21/12/15 11,0,0,0,0.81
21/12/15 12,0,0,0,0.35
21/12/15 13,0,0,0,-0.46
21/12/15 14,0,0,0,-0.38
21/12/15 15,0,0,0,0.65
21/12/15 16,0,0,0,0.59
21/12/15 17,0,0,0,0.78
21/12/15 18,0,0,0,1.06
21/12/15 19,0,0,0,0.5
21/12/15 20,0,0,0,0.97
21/12/15 21,0,0,0,0.97
21/12/15 22,0,0,0,0.25
21/12/15 23,0,0,0,1.22
22/12/15 00,0,0,0,0.2
22/12/15 01,0,0,0,-0.08
22/12/15 02,0,0,0,-0.04
22/12/15 03,0,0,0,-0.1
22/12/15 04,0,0,0,-0.1
22/12/15 05,0,0,0,-0.01
22/12/15 06,0,0,0,-0.27
22/12/15 07,0,0,0,0.36
22/12/15 08,0,0,0,0.46
22/12/15 09,0,0,0,0.55
22/12/15 10,0,0,0,0.03
22/12/15 11,0,0,0,-0.47
22/12/15 12,0,0,0,-0.43
22/12/15 13,0,0,0,-0.16
22/12/15 14,0,0,0,-0.28
22/12/15 15,0,0,0,-0.31
22/12/15 16,0,0,0,0.13
22/12/15 17,0,0,0,0.21
22/12/15 18,0,0,0,0.31
22/12/15 19,0,0,0,0.67
22/12/15 20,0,0,0,2.83
22/12/15 21,0,0,0,0.71
22/12/15 22,0,0,0,0.22
22/12/15 23,0,0,0,0.1
23/12/15 00,0,0,0,-0.19
23/12/15 01,0,0,0,-0.25
23/12/15 02,0,0,0,-0.09
23/12/15 03,0,0,0,-0.27
23/12/15 04,0,0,0,0.16
23/12/15 05,0,0,0,-0.29
23/12/15 06,0,0,0,0.81
23/12/15 07,0,0,0,0.67
23/12/15 08,0,0,0,0.46
23/12/15 09,0,0,0,0.03
23/12/15 10,0,0,0,0.31
23/12/15 11,0,0,0,0.43
23/12/15 12,0,0,0,-0.44
23/12/15 13,0,0,0,-1.04
23/12/15 14,0,0,0,-1.03
23/12/15 15,0,0,0,-0.85
23/12/15 16,0,0,0,0.8
23/12/15 17,0,0,0,0.4
23/12/15 18,0,0,0,1.76
23/12/15 19,0,0,0,0.8
23/12/15 20,0,0,0,3.01
23/12/15 21,0,0,0,0.93
23/12/15 22,0,0,0,2.21
23/12/15 23,0,0,0,0.86
24/12/15 00,0,0,0,0.13
24/12/15 01,0,0,0,-0.08
24/12/15 02,0,0,0,-0.08
24/12/15 03,0,0,0,-0.35
24/12/15 04,0,0,0,-0.65
24/12/15 05,0,0,0,-0.5
24/12/15 06,0,0,0,-0.29
24/12/15 07,0,0,0,0.1
24/12/15 08,0,0,0,-0.05
24/12/15 09,0,0,0,0.22
24/12/15 10,0,0,0,0.2
24/12/15 11,0,0,0,2.2
24/12/15 12,0,0,0,0.03
24/12/15 13,0,0,0,-0.05
24/12/15 14,0,0,0,-0.68
24/12/15 15,0,0,0,-0.59
24/12/15 16,0,0,0,-0.7
24/12/15 17,0,0,0,1.26
24/12/15 18,0,0,0,1.41
24/12/15 19,0,0,0,0.52
24/12/15 20,0,0,0,0.81
24/12/15 21,0,0,0,1.06
24/12/15 22,0,0,0,0.62
24/12/15 23,0,0,0,0.17
25/12/15 00,0,0,0,-0.24
25/12/15 01,0,0,0,-0.1
25/12/15 02,0,0,0,-0.24
25/12/15 03,0,0,0,0.07
25/12/15 04,0,0,0,-0.19
25/12/15 05,0,0,0,0.61
25/12/15 06,0,0,0,1.14
25/12/15 07,0,0,0,1.75
25/12/15 08,0,0,0,1.19
25/12/15 09,0,0,0,0.33
25/12/15 10,0,0,0,0.01
25/12/15 11,0,0,0,0.28
25/12/15 12,0,0,0,1.29
25/12/15 13,0,0,0,-0.29
25/12/15 14,0,0,0,-0.13
25/12/15 15,0,0,0,0.36
25/12/15 16,0,0,0,-0.79
25/12/15 17,0,0,0,-0.88
25/12/15 18,0,0,0,-0.95
25/12/15 19,0,0,0,-0.84
25/12/15 20,0,0,0,0.05
25/12/15 21,0,0,0,0.24
25/12/15 22,0,0,0,0.5
25/12/15 23,0,0,0,0.4
26/12/15 00,0,0,0,-0.24
26/12/15 01,0,0,0,-0.13
26/12/15 02,0,0,0,-0.25
26/12/15 03,0,0,0,-0.19
26/12/15 04,0,0,0,-0.02
26/12/15 05,0,0,0,-0.27
26/12/15 06,0,0,0,0.39
26/12/15 07,0,0,0,0.7
26/12/15 08,0,0,0,0.59
26/12/15 09,0,0,0,-0.21
26/12/15 10,0,0,0,0.03
26/12/15 11,0,0,0,0.66
26/12/15 12,0,0,0,0.63
26/12/15 13,0,0,0,0.36
26/12/15 14,0,0,0,-0.02
26/12/15 15,0,0,0,-0.68
26/12/15 16,0,0,0,2.02
26/12/15 17,0,0,0,1.33
26/12/15 18,0,0,0,0.26
26/12/15 19,0,0,0,0.62
26/12/15 20,0,0,0,1.14
26/12/15 21,0,0,0,3.24
26/12/15 22,0,0,0,2
26/12/15 23,0,0,0,1.67
27/12/15 00,0,0,0,0.97
27/12/15 01,0,0,0,0.44
27/12/15 02,0,0,0,0.43
27/12/15 03,0,0,0,0.16
27/12/15 04,0,0,0,0.16
27/12/15 05,0,0,0,0.18
27/12/15 06,0,0,0,0.44
27/12/15 07,0,0,0,1.29
27/12/15 08,0,0,0,2.11
27/12/15 09,0,0,0,2.21
27/12/15 10,0,0,0,1.07
27/12/15 11,0,0,0,1.97
27/12/15 12,0,0,0,2.24
27/12/15 13,0,0,0,1.55
27/12/15 14,0,0,0,0.66
27/12/15 15,0,0,0,1.85
27/12/15 16,0,0,0,1.56
27/12/15 17,0,0,0,2.04
27/12/15 18,0,0,0,2.95
27/12/15 19,0,0,0,1.04
27/12/15 20,0,0,0,1
27/12/15 21,0,0,0,0.59
27/12/15 22,0,0,0,0.11
27/12/15 23,0,0,0,0.13
28/12/15 00,0,0,0,0.13
28/12/15 01,0,0,0,0.17
28/12/15 02,0,0,0,0.17
28/12/15 03,0,0,0,0.21
28/12/15 04,0,0,0,0.17
28/12/15 05,0,0,0,0.17
28/12/15 06,0,0,0,0.24
28/12/15 07,0,0,0,1.26
28/12/15 08,0,0,0,0.62
28/12/15 09,0,0,0,1.15
28/12/15 10,0,0,0,1.81
28/12/15 11,0,0,0,1.16
28/12/15 12,0,0,0,1
28/12/15 13,0,0,0,0.46
28/12/15 14,0,0,0,1.46
28/12/15 15,0,0,0,1.59
28/12/15 16,0,0,0,0.11
28/12/15 17,0,0,0,0.62
28/12/15 18,0,0,0,1.55
28/12/15 19,0,0,0,2.11
28/12/15 20,0,0,0,2.19
28/12/15 21,0,0,0,0.86
28/12/15 22,0,0,0,0.51
28/12/15 23,0,0,0,0.16
29/12/15 00,0,0,0,0.14
29/12/15 01,0,0,0,0.03
29/12/15 02,0,0,0,0.2
29/12/15 03,0,0,0,-0.06
29/12/15 04,0,0,0,0.05
29/12/15 05,0,0,0,0.32
29/12/15 06,0,0,0,0.61
29/12/15 07,0,0,0,0.85
29/12/15 08,0,0,0,0.2
29/12/15 09,0,0,0,0.93
29/12/15 10,0,0,0,0.91
29/12/15 11,0,0,0,0.51
29/12/15 12,0,0,0,0.76
29/12/15 13,0,0,0,0.51
29/12/15 14,0,0,0,0.89
29/12/15 15,0,0,0,1.25
29/12/15 16,0,0,0,1.44
29/12/15 17,0,0,0,2.2
29/12/15 18,0,0,0,2.15
29/12/15 19,0,0,0,1.78
29/12/15 20,0,0,0,2.16
29/12/15 21,0,0,0,0.56
29/12/15 22,0,0,0,-0.31
29/12/15 23,0,0,0,0.14
30/12/15 00,0,0,0,-0.01
30/12/15 01,0,0,0,-0.02
30/12/15 02,0,0,0,0.16
30/12/15 03,0,0,0,0.05
30/12/15 04,0,0,0,0.1
30/12/15 05,0,0,0,0.11
30/12/15 06,0,0,0,0.33
30/12/15 07,0,0,0,0.88
30/12/15 08,0,0,0,1.57
30/12/15 09,0,0,0,1.36
30/12/15 10,0,0,0,0.88
30/12/15 11,0,0,0,1.45
30/12/15 12,0,0,0,0.91
30/12/15 13,0,0,0,0.73
30/12/15 14,0,0,0,0.62
30/12/15 15,0,0,0,0.78
30/12/15 16,0,0,0,0.69
30/12/15 17,0,0,0,1.21
30/12/15 18,0,0,0,2.42
30/12/15 19,0,0,0,1.22
30/12/15 20,0,0,0,1.16
30/12/15 21,0,0,0,1.06
30/12/15 22,0,0,0,0.36
30/12/15 23,0,0,0,0.63
31/12/15 00,0,0,0,0.25
31/12/15 01,0,0,0,0.32
31/12/15 02,0,0,0,0.06
31/12/15 03,0,0,0,0.07
31/12/15 04,0,0,0,0.16
31/12/15 05,0,0,0,0.17
31/12/15 06,0,0,0,0.1
31/12/15 07,0,0,0,0.7
31/12/15 08,0,0,0,0.07
31/12/15 09,0,0,0,1.12
31/12/15 10,0,0,0,2.11
31/12/15 11,0,0,0,0.36
31/12/15 12,0,0,0,0.07
31/12/15 13,0,0,0,0.96
31/12/15 14,0,0,0,-0.13
31/12/15 15,0,0,0,0.52
31/12/15 16,0,0,0,0.7
31/12/15 17,0,0,0,2.65
31/12/15 18,0,0,0,1.82
31/12/15 19,0,0,0,1.85
31/12/15 20,0,0,0,2.46
31/12/15 21,0,0,0,0.93
31/12/15 22,0,0,0,0.63
31/12/15 23,0,0,0,0.03
01/01/16 00,0,0,0,0.22
01/01/16 01,0,0,0,0.09
01/01/16 02,0,0,0,0.17
01/01/16 03,0,0,0,0.13
01/01/16 04,0,0,0,0.11
01/01/16 05,0,0,0,0.06
01/01/16 06,0,0,0,0.88
01/01/16 07,0,0,0,1.04
01/01/16 08,0,0,0,0.66
01/01/16 09,0,0,0,0.2
01/01/16 10,0,0,0,0.16
01/01/16 11,0,0,0,1.06
01/01/16 12,0,0,0,0.31
01/01/16 13,0,0,0,0.78
01/01/16 14,0,0,0,1.63
01/01/16 15,0,0,0,1.64
01/01/16 16,0,0,0,3.59
01/01/16 17,0,0,0,1.72
01/01/16 18,0,0,0,1.44
01/01/16 19,0,0,0,1.23
01/01/16 20,0,0,0,0.69
01/01/16 21,0,0,0,0.8
01/01/16 22,0,0,0,0.25
01/01/16 23,0,0,0,0.16
02/01/16 00,0,0,0,-0.09
02/01/16 01,0,0,0,0.18
02/01/16 02,0,0,0,-0.1
02/01/16 03,0,0,0,0.01
02/01/16 04,0,0,0,0.13
02/01/16 05,0,0,0,0.1
02/01/16 06,0,0,0,0.55
02/01/16 07,0,0,0,0.86
02/01/16 08,0,0,0,0.39
02/01/16 09,0,0,0,1.59
02/01/16 10,0,0,0,0.81
02/01/16 11,0,0,0,1.55
02/01/16 12,0,0,0,1.46
02/01/16 13,0,0,0,-0.61
02/01/16 14,0,0,0,-0.96
02/01/16 15,0,0,0,-0.94
02/01/16 16,0,0,0,-0.84
02/01/16 17,0,0,0,3.8
02/01/16 18,0,0,0,2.8
02/01/16 19,0,0,0,1.03
02/01/16 20,0,0,0,1.14
02/01/16 21,0,0,0,0.82
02/01/16 22,0,0,0,0.41
02/01/16 23,0,0,0,1.04
03/01/16 00,0,0,0,0.92
03/01/16 01,0,0,0,0.59
03/01/16 02,0,0,0,0.59
03/01/16 03,0,0,0,0.35
03/01/16 04,0,0,0,0.1
03/01/16 05,0,0,0,0.2
03/01/16 06,0,0,0,0.4
