timestamp ,90%-threshold,95%-threshold,98%-threshold,z-score
08/09/15 11,0,0,0,-0.65
08/09/15 12,0,0,0,-0.65
08/09/15 13,0,0,0,-0.65
08/09/15 14,0,0,0,-0.65
08/09/15 15,0,0,0,-0.68
08/09/15 16,0,0,0,-0.65
08/09/15 17,0,0,0,-0.46
08/09/15 18,0,0,0,1.73
08/09/15 19,0,0,0,2.49
08/09/15 20,0,0,0,1.67
08/09/15 21,0,0,0,0.94
08/09/15 22,0,0,0,0.65
08/09/15 23,0,0,0,-0.36
09/09/15 00,0,0,0,-0.43
09/09/15 01,0,0,0,-0.14
09/09/15 02,0,0,0,-0.33
09/09/15 03,0,0,0,-0.39
09/09/15 04,0,0,0,-0.39
09/09/15 05,0,0,0,-0.39
09/09/15 06,0,0,0,0.53
09/09/15 07,0,0,0,-0.58
09/09/15 08,0,0,0,-0.71
09/09/15 09,0,0,0,-0.65
09/09/15 10,0,0,0,-0.65
09/09/15 11,0,0,0,-0.65
09/09/15 12,0,0,0,-0.71
09/09/15 13,0,0,0,-0.77
09/09/15 14,0,0,0,-0.71
09/09/15 15,0,0,0,-0.62
09/09/15 16,0,0,0,-0.62
09/09/15 17,0,0,0,-0.65
09/09/15 18,0,0,0,0.24
09/09/15 19,0,0,0,-0.71
09/09/15 20,0,0,0,-0.74
09/09/15 21,0,0,0,-0.71
09/09/15 22,0,0,0,-0.65
09/09/15 23,0,0,0,-0.55
10/09/15 00,0,0,0,0.94
10/09/15 01,0,0,0,-0.46
10/09/15 02,0,0,0,-0.46
10/09/15 03,0,0,0,-0.43
10/09/15 04,0,0,0,-0.62
10/09/15 05,0,0,0,-0.68
10/09/15 06,0,0,0,0.53
10/09/15 07,0,0,0,0.59
10/09/15 08,0,0,0,-0.58
10/09/15 09,0,0,0,-0.65
10/09/15 10,0,0,0,-0.65
10/09/15 11,0,0,0,-0.65
10/09/15 12,0,0,0,-0.65
10/09/15 13,0,0,0,-0.68
10/09/15 14,0,0,0,-0.71
10/09/15 15,0,0,0,-0.71
10/09/15 16,0,0,0,0.02
10/09/15 17,0,0,0,-0.65
10/09/15 18,0,0,0,0.56
10/09/15 19,0,0,0,2.14
10/09/15 20,0,0,0,1.89
10/09/15 21,0,0,0,1.16
10/09/15 22,0,0,0,0.37
10/09/15 23,0,0,0,-0.58
11/09/15 00,0,0,0,-0.65
11/09/15 01,0,0,0,-0.55
11/09/15 02,0,0,0,-0.52
11/09/15 03,0,0,0,-0.68
11/09/15 04,0,0,0,-0.68
11/09/15 05,0,0,0,-0.68
11/09/15 06,0,0,0,-0.14
11/09/15 07,0,0,0,0.02
11/09/15 08,0,0,0,-0.46
11/09/15 09,0,0,0,-0.65
11/09/15 10,0,0,0,-0.65
11/09/15 11,0,0,0,-0.68
11/09/15 12,0,0,0,-0.68
11/09/15 13,0,0,0,-0.68
11/09/15 14,0,0,0,-0.68
11/09/15 15,0,0,0,0.18
11/09/15 16,0,0,0,-0.52
11/09/15 17,0,0,0,-0.17
11/09/15 18,0,0,0,-0.01
11/09/15 19,0,0,0,-0.39
11/09/15 20,0,0,0,-0.65
11/09/15 21,0,0,0,-0.65
11/09/15 22,0,0,0,-0.3
11/09/15 23,0,0,0,-0.65
12/09/15 00,0,0,0,-0.52
12/09/15 01,0,0,0,-0.55
12/09/15 02,0,0,0,-0.68
12/09/15 03,0,0,0,-0.68
12/09/15 04,0,0,0,-0.68
12/09/15 05,0,0,0,-0.68
12/09/15 06,0,0,0,-0.68
12/09/15 07,0,0,0,-0.65
12/09/15 08,0,0,0,-0.04
12/09/15 09,0,0,0,-0.68
12/09/15 10,0,0,0,0.11
12/09/15 11,0,0,0,0.53
12/09/15 12,0,0,0,1.19
12/09/15 13,0,0,0,0.56
12/09/15 14,0,0,0,-0.11
12/09/15 15,0,0,0,-0.65
12/09/15 16,0,0,0,-0.65
12/09/15 17,0,0,0,-0.68
12/09/15 18,0,0,0,-0.68
12/09/15 19,0,0,0,-0.68
12/09/15 20,0,0,0,-0.68
12/09/15 21,0,0,0,-0.68
12/09/15 22,0,0,0,-0.68
12/09/15 23,0,0,0,-0.71
13/09/15 00,0,0,0,-0.71
13/09/15 01,0,0,0,0.02
13/09/15 02,0,0,0,-0.52
13/09/15 03,0,0,0,-0.65
13/09/15 04,0,0,0,-0.65
13/09/15 05,0,0,0,-0.68
13/09/15 06,0,0,0,-0.68
13/09/15 07,0,0,0,-0.68
13/09/15 08,0,0,0,-0.71
13/09/15 09,0,0,0,-0.74
13/09/15 10,0,0,0,-0.74
13/09/15 11,0,0,0,-0.11
13/09/15 12,0,0,0,-0.39
13/09/15 13,0,0,0,-0.74
13/09/15 14,0,0,0,-0.74
13/09/15 15,0,0,0,-0.49
13/09/15 16,0,0,0,-0.04
13/09/15 17,0,0,0,0.84
13/09/15 18,0,0,0,0.81
13/09/15 19,0,0,0,0.81
13/09/15 20,0,0,0,0.43
13/09/15 21,0,0,0,1.32
13/09/15 22,0,0,0,0.75
13/09/15 23,0,0,0,-0.08
14/09/15 00,0,0,0,-0.43
14/09/15 01,0,0,0,-0.58
14/09/15 02,0,0,0,-0.62
14/09/15 03,0,0,0,-0.62
14/09/15 04,0,0,0,-0.65
14/09/15 05,0,0,0,-0.65
14/09/15 06,0,0,0,0.11
14/09/15 07,0,0,0,-0.65
14/09/15 08,0,0,0,-0.71
14/09/15 09,0,0,0,-0.74
14/09/15 10,0,0,0,-0.68
14/09/15 11,0,0,0,-0.68
14/09/15 12,0,0,0,-0.65
14/09/15 13,0,0,0,-0.65
14/09/15 14,0,0,0,-0.65
14/09/15 15,0,0,0,-0.68
14/09/15 16,0,0,0,-0.58
14/09/15 17,0,0,0,-0.36
14/09/15 18,0,0,0,-0.24
14/09/15 19,0,0,0,0.49
14/09/15 20,0,0,0,0.75
14/09/15 21,0,0,0,2.65
14/09/15 22,0,0,0,0.59
14/09/15 23,0,0,0,-0.3
15/09/15 00,0,0,0,-0.58
15/09/15 01,0,0,0,-0.62
15/09/15 02,0,0,0,-0.65
15/09/15 03,0,0,0,-0.65
15/09/15 04,0,0,0,-0.65
15/09/15 05,0,0,0,-0.65
15/09/15 06,0,0,0,-0.17
15/09/15 07,0,0,0,-0.36
15/09/15 08,0,0,0,-0.55
15/09/15 09,0,0,0,-0.65
15/09/15 10,0,0,0,-0.68
15/09/15 11,0,0,0,-0.68
15/09/15 12,0,0,0,-0.68
15/09/15 13,0,0,0,-0.65
15/09/15 14,0,0,0,-0.65
15/09/15 15,0,0,0,-0.65
15/09/15 16,0,0,0,-0.68
15/09/15 17,0,0,0,0.08
15/09/15 18,0,0,0,0.62
15/09/15 19,0,0,0,0.65
15/09/15 20,0,0,0,0.59
15/09/15 21,0,0,0,1.19
15/09/15 22,0,0,0,0.72
15/09/15 23,0,0,0,-0.11
16/09/15 00,0,0,0,-0.46
16/09/15 01,0,0,0,-0.36
16/09/15 02,0,0,0,-0.58
16/09/15 03,0,0,0,-0.65
16/09/15 04,0,0,0,-0.65
16/09/15 05,0,0,0,-0.65
16/09/15 06,0,0,0,-0.36
16/09/15 07,0,0,0,0.05
16/09/15 08,0,0,0,-0.68
16/09/15 09,0,0,0,-0.71
16/09/15 10,0,0,0,-0.71
16/09/15 11,0,0,0,-0.71
16/09/15 12,0,0,0,-0.68
16/09/15 13,0,0,0,-0.68
16/09/15 14,0,0,0,-0.71
16/09/15 15,0,0,0,-0.71
16/09/15 16,0,0,0,-0.71
16/09/15 17,0,0,0,-0.52
16/09/15 18,0,0,0,0.4
16/09/15 19,0,0,0,1.32
16/09/15 20,0,0,0,1.41
16/09/15 21,0,0,0,0.24
16/09/15 22,0,0,0,-0.62
16/09/15 23,0,0,0,-0.65
17/09/15 00,0,0,0,-0.71
17/09/15 01,0,0,0,-0.65
17/09/15 02,0,0,0,-0.71
17/09/15 03,0,0,0,-0.49
17/09/15 04,0,0,0,-0.55
17/09/15 05,0,0,0,-0.58
17/09/15 06,0,0,0,-0.68
17/09/15 07,0,0,0,-0.49
17/09/15 08,0,0,0,-0.65
17/09/15 09,0,0,0,-0.68
17/09/15 10,0,0,0,-0.49
17/09/15 11,0,0,0,-0.55
17/09/15 12,0,0,0,-0.68
17/09/15 13,0,0,0,-0.65
17/09/15 14,0,0,0,-0.62
17/09/15 15,0,0,0,-0.52
17/09/15 16,0,0,0,-0.68
17/09/15 17,0,0,0,0.94
17/09/15 18,0,0,0,1.16
17/09/15 19,0,0,0,1.07
17/09/15 20,0,0,0,0.62
17/09/15 21,0,0,0,0.81
17/09/15 22,0,0,0,-0.01
17/09/15 23,0,0,0,-0.2
18/09/15 00,0,0,0,-0.55
18/09/15 01,0,0,0,-0.68
18/09/15 02,0,0,0,-0.62
18/09/15 03,0,0,0,-0.74
18/09/15 04,0,0,0,-0.46
18/09/15 05,0,0,0,-0.62
18/09/15 06,0,0,0,-0.52
18/09/15 07,0,0,0,-0.68
18/09/15 08,0,0,0,-0.08
18/09/15 09,0,0,0,-0.65
18/09/15 10,0,0,0,-0.74
18/09/15 11,0,0,0,-0.74
18/09/15 12,0,0,0,-0.68
18/09/15 13,0,0,0,-0.68
18/09/15 14,0,0,0,-0.74
18/09/15 15,0,0,0,-0.74
18/09/15 16,0,0,0,-0.65
18/09/15 17,0,0,0,0.34
18/09/15 18,0,0,0,0.34
18/09/15 19,0,0,0,1
18/09/15 20,0,0,0,1.16
18/09/15 21,0,0,0,1.19
18/09/15 22,0,0,0,0.65
18/09/15 23,0,0,0,0.65
19/09/15 00,0,0,0,-0.33
19/09/15 01,0,0,0,-0.65
19/09/15 02,0,0,0,-0.58
19/09/15 03,0,0,0,-0.71
19/09/15 04,0,0,0,-0.65
19/09/15 05,0,0,0,-0.65
19/09/15 06,0,0,0,-0.71
19/09/15 07,0,0,0,-0.62
19/09/15 08,0,0,0,-0.55
19/09/15 09,0,0,0,-0.52
19/09/15 10,0,0,0,0.4
19/09/15 11,0,0,0,-0.58
19/09/15 12,0,0,0,-0.68
19/09/15 13,0,0,0,-0.68
19/09/15 14,0,0,0,-0.62
19/09/15 15,0,0,0,-0.71
19/09/15 16,0,0,0,-0.71
19/09/15 17,0,0,0,0.91
19/09/15 18,0,0,0,0.97
19/09/15 19,0,0,0,0.3
19/09/15 20,0,0,0,0.53
19/09/15 21,0,0,0,0.24
19/09/15 22,0,0,0,0.3
19/09/15 23,0,0,0,0.02
20/09/15 00,0,0,0,-0.58
20/09/15 01,0,0,0,-0.58
20/09/15 02,0,0,0,-0.71
20/09/15 03,0,0,0,-0.65
20/09/15 04,0,0,0,-0.71
20/09/15 05,0,0,0,-0.68
20/09/15 06,0,0,0,-0.65
20/09/15 07,0,0,0,-0.71
20/09/15 08,0,0,0,-0.65
20/09/15 09,0,0,0,0.02
20/09/15 10,0,0,0,-0.04
20/09/15 11,0,0,0,0.43
20/09/15 12,0,0,0,0.84
20/09/15 13,0,0,0,0.37
20/09/15 14,0,0,0,-0.04
20/09/15 15,0,0,0,-0.24
20/09/15 16,0,0,0,1.16
20/09/15 17,0,0,0,1.64
20/09/15 18,0,0,0,1.51
20/09/15 19,0,0,0,0.84
20/09/15 20,0,0,0,1.45
20/09/15 21,0,0,0,1.48
20/09/15 22,0,0,0,1.48
20/09/15 23,0,0,0,1.03
21/09/15 00,0,0,0,-0.39
21/09/15 01,0,0,0,-0.58
21/09/15 02,0,0,0,-0.58
21/09/15 03,0,0,0,-0.65
21/09/15 04,0,0,0,-0.58
21/09/15 05,0,0,0,-0.58
21/09/15 06,0,0,0,0.05
21/09/15 07,0,0,0,-0.27
21/09/15 08,0,0,0,1.22
21/09/15 09,0,0,0,-0.46
21/09/15 10,0,0,0,-0.58
21/09/15 11,0,0,0,-0.55
21/09/15 12,0,0,0,-0.58
21/09/15 13,0,0,0,-0.58
21/09/15 14,0,0,0,-0.58
21/09/15 15,0,0,0,-0.58
21/09/15 16,0,0,0,-0.58
21/09/15 17,0,0,0,-0.55
21/09/15 18,0,0,0,1.19
21/09/15 19,0,0,0,6.36
21/09/15 20,0,0,0,4.9
21/09/15 21,0,0,0,0.56
21/09/15 22,0,0,0,0.94
21/09/15 23,0,0,0,1.22
22/09/15 00,0,0,0,0.46
22/09/15 01,0,0,0,-0.43
22/09/15 02,0,0,0,-0.58
22/09/15 03,0,0,0,-0.62
22/09/15 04,0,0,0,-0.62
22/09/15 05,0,0,0,-0.62
22/09/15 06,0,0,0,-0.62
22/09/15 07,0,0,0,0.05
22/09/15 08,0,0,0,-0.24
22/09/15 09,0,0,0,-0.36
22/09/15 10,0,0,0,-0.62
22/09/15 11,0,0,0,-0.62
22/09/15 12,0,0,0,-0.65
22/09/15 13,0,0,0,-0.65
22/09/15 14,0,0,0,-0.65
22/09/15 15,0,0,0,-0.65
22/09/15 16,0,0,0,-0.65
22/09/15 17,0,0,0,-0.39
22/09/15 18,0,0,0,1.7
22/09/15 19,0,0,0,2.49
22/09/15 20,0,0,0,2.24
22/09/15 21,0,0,0,0.24
22/09/15 22,0,0,0,0.53
22/09/15 23,0,0,0,-0.3
23/09/15 00,0,0,0,-0.55
23/09/15 01,0,0,0,-0.62
23/09/15 02,0,0,0,-0.65
23/09/15 03,0,0,0,-0.62
23/09/15 04,0,0,0,-0.62
23/09/15 05,0,0,0,-0.62
23/09/15 06,0,0,0,-0.36
23/09/15 07,0,0,0,1.07
23/09/15 08,0,0,0,-0.39
23/09/15 09,0,0,0,-0.65
23/09/15 10,0,0,0,-0.62
23/09/15 11,0,0,0,-0.65
23/09/15 12,0,0,0,-0.62
23/09/15 13,0,0,0,-0.62
23/09/15 14,0,0,0,0.56
23/09/15 15,0,0,0,0.02
23/09/15 16,0,0,0,-0.46
23/09/15 17,0,0,0,-0.52
23/09/15 18,0,0,0,-0.27
23/09/15 19,0,0,0,3.41
23/09/15 20,0,0,0,3.13
23/09/15 21,0,0,0,2.62
23/09/15 22,0,0,0,0.46
23/09/15 23,0,0,0,0.3
24/09/15 00,0,0,0,-0.58
24/09/15 01,0,0,0,-0.62
24/09/15 02,0,0,0,-0.62
24/09/15 03,0,0,0,-0.62
24/09/15 04,0,0,0,-0.62
24/09/15 05,0,0,0,-0.52
24/09/15 06,0,0,0,-0.33
24/09/15 07,0,0,0,0.3
24/09/15 08,0,0,0,-0.3
24/09/15 09,0,0,0,-0.39
24/09/15 10,0,0,0,0.53
24/09/15 11,0,0,0,1.76
24/09/15 12,0,0,0,1.07
24/09/15 13,0,0,0,3.86
24/09/15 14,0,0,0,3.44
24/09/15 15,0,0,0,0.53
24/09/15 16,0,0,0,0.53
24/09/15 17,0,0,0,1.35
24/09/15 18,0,0,0,1.54
24/09/15 19,0,0,0,1
24/09/15 20,0,0,0,1
24/09/15 21,0,0,0,1.99
24/09/15 22,0,0,0,2.05
24/09/15 23,0,0,0,0.15
25/09/15 00,0,0,0,-0.33
25/09/15 01,0,0,0,-0.36
25/09/15 02,0,0,0,-0.39
25/09/15 03,0,0,0,-0.39
25/09/15 04,0,0,0,-0.39
25/09/15 05,0,0,0,-0.39
25/09/15 06,0,0,0,0.37
25/09/15 07,0,0,0,0.91
25/09/15 08,0,0,0,0.53
25/09/15 09,0,0,0,0.46
25/09/15 10,0,0,0,0.3
25/09/15 11,0,0,0,0.4
25/09/15 12,0,0,0,1.1
25/09/15 13,0,0,0,1.1
25/09/15 14,0,0,0,1.07
25/09/15 15,0,0,0,1.48
25/09/15 16,0,0,0,0.84
25/09/15 17,0,0,0,0.59
25/09/15 18,0,0,0,1.32
25/09/15 19,0,0,0,1.57
25/09/15 20,0,0,0,1.26
25/09/15 21,0,0,0,1.22
25/09/15 22,0,0,0,0.84
25/09/15 23,0,0,0,0.56
26/09/15 00,0,0,0,0.15
26/09/15 01,0,0,0,-0.55
26/09/15 02,0,0,0,-0.58
26/09/15 03,0,0,0,-0.62
26/09/15 04,0,0,0,-0.58
26/09/15 05,0,0,0,-0.58
26/09/15 06,0,0,0,-0.65
26/09/15 07,0,0,0,-0.55
26/09/15 08,0,0,0,-0.43
26/09/15 09,0,0,0,-0.62
26/09/15 10,0,0,0,0.05
26/09/15 11,0,0,0,-0.2
26/09/15 12,0,0,0,-0.14
26/09/15 13,0,0,0,-0.52
26/09/15 14,0,0,0,-0.46
26/09/15 15,0,0,0,-0.62
26/09/15 16,0,0,0,-0.62
26/09/15 17,0,0,0,-0.65
26/09/15 18,0,0,0,-0.65
26/09/15 19,0,0,0,-0.65
26/09/15 20,0,0,0,0.56
26/09/15 21,0,0,0,1.48
26/09/15 22,0,0,0,1.16
26/09/15 23,0,0,0,0.43
27/09/15 00,0,0,0,0.3
27/09/15 01,0,0,0,-0.14
27/09/15 02,0,0,0,-0.58
27/09/15 03,0,0,0,-0.62
27/09/15 04,0,0,0,-0.62
27/09/15 05,0,0,0,-0.65
27/09/15 06,0,0,0,-0.65
27/09/15 07,0,0,0,-0.65
27/09/15 08,0,0,0,-0.65
27/09/15 09,0,0,0,-0.62
27/09/15 10,0,0,0,-0.27
27/09/15 11,0,0,0,1.13
27/09/15 12,0,0,0,2.4
27/09/15 13,0,0,0,2.43
27/09/15 14,0,0,0,0.11
27/09/15 15,0,0,0,0.43
27/09/15 16,0,0,0,0.43
27/09/15 17,0,0,0,-0.43
27/09/15 18,0,0,0,-0.58
27/09/15 19,0,0,0,-0.58
27/09/15 20,0,0,0,-0.58
27/09/15 21,0,0,0,-0.62
27/09/15 22,0,0,0,-0.36
27/09/15 23,0,0,0,0.05
28/09/15 00,0,0,0,-0.55
28/09/15 01,0,0,0,-0.58
28/09/15 02,0,0,0,-0.55
28/09/15 03,0,0,0,-0.55
28/09/15 04,0,0,0,-0.58
28/09/15 05,0,0,0,-0.58
28/09/15 06,0,0,0,-0.46
28/09/15 07,0,0,0,-0.11
28/09/15 08,0,0,0,-0.55
28/09/15 09,0,0,0,-0.36
28/09/15 10,0,0,0,-0.58
28/09/15 11,0,0,0,-0.62
28/09/15 12,0,0,0,-0.58
28/09/15 13,0,0,0,-0.58
28/09/15 14,0,0,0,-0.58
28/09/15 15,0,0,0,-0.58
28/09/15 16,0,0,0,0.37
28/09/15 17,0,0,0,-0.14
28/09/15 18,0,0,0,3.06
28/09/15 19,0,0,0,4.43
28/09/15 20,0,0,0,1.32
28/09/15 21,0,0,0,0.97
28/09/15 22,0,0,0,0.72
28/09/15 23,0,0,0,0.4
29/09/15 00,0,0,0,-0.55
29/09/15 01,0,0,0,-0.62
29/09/15 02,0,0,0,-0.62
29/09/15 03,0,0,0,-0.62
29/09/15 04,0,0,0,-0.62
29/09/15 05,0,0,0,-0.62
29/09/15 06,0,0,0,-0.62
29/09/15 07,0,0,0,-0.62
29/09/15 08,0,0,0,-0.3
29/09/15 09,0,0,0,-0.55
29/09/15 10,0,0,0,-0.58
29/09/15 11,0,0,0,-0.58
29/09/15 12,0,0,0,-0.58
29/09/15 13,0,0,0,-0.62
29/09/15 14,0,0,0,-0.62
29/09/15 15,0,0,0,-0.58
29/09/15 16,0,0,0,-0.58
29/09/15 17,0,0,0,-0.58
29/09/15 18,0,0,0,0.05
29/09/15 19,0,0,0,-0.17
29/09/15 20,0,0,0,-0.33
29/09/15 21,0,0,0,2.14
29/09/15 22,0,0,0,1.92
29/09/15 23,0,0,0,1.29
30/09/15 00,0,0,0,0.08
30/09/15 01,0,0,0,-0.46
30/09/15 02,0,0,0,-0.58
30/09/15 03,0,0,0,-0.58
30/09/15 04,0,0,0,-0.62
30/09/15 05,0,0,0,-0.62
30/09/15 06,0,0,0,-0.62
30/09/15 07,0,0,0,-0.36
30/09/15 08,0,0,0,0.56
30/09/15 09,0,0,0,-0.17
30/09/15 10,0,0,0,-0.27
30/09/15 11,0,0,0,-0.33
30/09/15 12,0,0,0,0.24
30/09/15 13,0,0,0,0.02
30/09/15 14,0,0,0,0.37
30/09/15 15,0,0,0,-0.36
30/09/15 16,0,0,0,-0.43
30/09/15 17,0,0,0,0.88
30/09/15 18,0,0,0,0.91
30/09/15 19,0,0,0,0.65
30/09/15 20,0,0,0,1.41
30/09/15 21,0,0,0,0.75
30/09/15 22,0,0,0,1.48
30/09/15 23,0,0,0,0.37
01/10/15 00,0,0,0,-0.27
01/10/15 01,0,0,0,-0.46
01/10/15 02,0,0,0,-0.49
01/10/15 03,0,0,0,-0.3
01/10/15 04,0,0,0,-0.55
01/10/15 05,0,0,0,-0.58
01/10/15 06,0,0,0,-0.55
01/10/15 07,0,0,0,-0.55
01/10/15 08,0,0,0,0.49
01/10/15 09,0,0,0,-0.04
01/10/15 10,0,0,0,0.43
01/10/15 11,0,0,0,-0.3
01/10/15 12,0,0,0,-0.33
01/10/15 13,0,0,0,-0.3
01/10/15 14,0,0,0,-0.2
01/10/15 15,0,0,0,-0.24
01/10/15 16,0,0,0,-0.3
01/10/15 17,0,0,0,-0.33
01/10/15 18,0,0,0,-0.33
01/10/15 19,0,0,0,-0.33
01/10/15 20,0,0,0,-0.36
01/10/15 21,0,0,0,-0.36
01/10/15 22,0,0,0,-0.36
01/10/15 23,0,0,0,-0.36
02/10/15 00,0,0,0,1.32
02/10/15 01,0,0,0,0.59
02/10/15 02,0,0,0,-0.3
02/10/15 03,0,0,0,-0.3
02/10/15 04,0,0,0,-0.49
02/10/15 05,0,0,0,-0.52
02/10/15 06,0,0,0,-0.55
02/10/15 07,0,0,0,-0.55
02/10/15 08,0,0,0,-0.46
02/10/15 09,0,0,0,-0.43
02/10/15 10,0,0,0,-0.24
02/10/15 11,0,0,0,-0.36
02/10/15 12,0,0,0,1.67
02/10/15 13,0,0,0,2.91
02/10/15 14,0,0,0,-0.17
02/10/15 15,0,0,0,-0.55
02/10/15 16,0,0,0,-0.58
02/10/15 17,0,0,0,-0.17
02/10/15 18,0,0,0,0.94
02/10/15 19,0,0,0,0.59
02/10/15 20,0,0,0,0.46
02/10/15 21,0,0,0,0.37
02/10/15 22,0,0,0,0.56
02/10/15 23,0,0,0,0.46
03/10/15 00,0,0,0,0.34
03/10/15 01,0,0,0,0.94
03/10/15 02,0,0,0,-0.36
03/10/15 03,0,0,0,-0.68
03/10/15 04,0,0,0,-0.84
03/10/15 05,0,0,0,-0.87
03/10/15 06,0,0,0,-0.87
03/10/15 07,0,0,0,-0.87
03/10/15 08,0,0,0,-0.36
03/10/15 09,0,0,0,-0.65
03/10/15 10,0,0,0,-0.62
03/10/15 11,0,0,0,-0.49
03/10/15 12,0,0,0,-0.08
03/10/15 13,0,0,0,0.05
03/10/15 14,0,0,0,-0.77
03/10/15 15,0,0,0,-0.74
03/10/15 16,0,0,0,-0.52
03/10/15 17,0,0,0,-0.71
03/10/15 18,0,0,0,-0.81
03/10/15 19,0,0,0,-0.84
03/10/15 20,0,0,0,-0.87
03/10/15 21,0,0,0,-0.87
03/10/15 22,0,0,0,-0.87
03/10/15 23,0,0,0,-0.87
04/10/15 00,0,0,0,-0.87
04/10/15 01,0,0,0,-0.9
04/10/15 02,0,0,0,-0.9
04/10/15 03,0,0,0,-0.77
04/10/15 04,0,0,0,-0.71
04/10/15 05,0,0,0,-0.87
04/10/15 06,0,0,0,-0.9
04/10/15 07,0,0,0,-0.9
04/10/15 08,0,0,0,-0.9
04/10/15 09,0,0,0,-0.87
04/10/15 10,0,0,0,-0.87
04/10/15 11,0,0,0,-0.87
04/10/15 12,0,0,0,-0.87
04/10/15 13,0,0,0,-0.87
04/10/15 14,0,0,0,-0.87
04/10/15 15,0,0,0,-0.87
04/10/15 16,0,0,0,-0.87
04/10/15 17,0,0,0,-0.87
04/10/15 18,0,0,0,-0.87
04/10/15 19,0,0,0,-0.87
04/10/15 20,0,0,0,-0.87
04/10/15 21,0,0,0,-0.87
04/10/15 22,0,0,0,-0.58
04/10/15 23,0,0,0,0.21
05/10/15 00,0,0,0,-0.3
05/10/15 01,0,0,0,-0.2
05/10/15 02,0,0,0,-0.24
05/10/15 03,0,0,0,-0.81
05/10/15 04,0,0,0,-0.87
05/10/15 05,0,0,0,-0.81
05/10/15 06,0,0,0,-0.68
05/10/15 07,0,0,0,-0.87
05/10/15 08,0,0,0,-0.9
05/10/15 09,0,0,0,-0.9
05/10/15 10,0,0,0,-0.87
05/10/15 11,0,0,0,-0.87
05/10/15 12,0,0,0,-0.87
05/10/15 13,0,0,0,-0.68
05/10/15 14,0,0,0,-0.81
05/10/15 15,0,0,0,-0.81
05/10/15 16,0,0,0,-0.81
05/10/15 17,0,0,0,-0.77
05/10/15 18,0,0,0,-0.87
05/10/15 19,0,0,0,-0.87
05/10/15 20,0,0,0,-0.87
05/10/15 21,0,0,0,-0.87
05/10/15 22,0,0,0,-0.87
05/10/15 23,0,0,0,0.05
06/10/15 00,0,0,0,-0.08
06/10/15 01,0,0,0,-0.08
06/10/15 02,0,0,0,-0.3
06/10/15 03,0,0,0,-0.84
06/10/15 04,0,0,0,-0.87
06/10/15 05,0,0,0,-0.87
06/10/15 06,0,0,0,-0.87
06/10/15 07,0,0,0,-0.71
06/10/15 08,0,0,0,-0.74
06/10/15 09,0,0,0,-0.87
06/10/15 10,0,0,0,-0.9
06/10/15 11,0,0,0,-0.9
06/10/15 12,0,0,0,-0.9
06/10/15 13,0,0,0,-0.9
06/10/15 14,0,0,0,-0.9
06/10/15 15,0,0,0,-0.81
06/10/15 16,0,0,0,-0.87
06/10/15 17,0,0,0,-0.87
06/10/15 18,0,0,0,0.88
06/10/15 19,0,0,0,0.49
06/10/15 20,0,0,0,-0.3
06/10/15 21,0,0,0,-0.2
06/10/15 22,0,0,0,-0.11
06/10/15 23,0,0,0,-0.27
07/10/15 00,0,0,0,-0.17
07/10/15 01,0,0,0,-0.2
07/10/15 02,0,0,0,-0.24
07/10/15 03,0,0,0,-0.24
07/10/15 04,0,0,0,-0.87
07/10/15 05,0,0,0,-0.9
07/10/15 06,0,0,0,-0.87
07/10/15 07,0,0,0,-0.87
07/10/15 08,0,0,0,-0.87
07/10/15 09,0,0,0,-0.87
07/10/15 10,0,0,0,-0.65
07/10/15 11,0,0,0,-0.27
07/10/15 12,0,0,0,-0.27
07/10/15 13,0,0,0,-0.2
07/10/15 14,0,0,0,-0.65
07/10/15 15,0,0,0,-0.87
07/10/15 16,0,0,0,-0.87
07/10/15 17,0,0,0,-0.9
07/10/15 18,0,0,0,-0.9
07/10/15 19,0,0,0,-0.9
07/10/15 20,0,0,0,-0.9
07/10/15 21,0,0,0,-0.9
07/10/15 22,0,0,0,-0.9
07/10/15 23,0,0,0,-0.39
08/10/15 00,0,0,0,-0.65
08/10/15 01,0,0,0,-0.36
08/10/15 02,0,0,0,0.08
08/10/15 03,0,0,0,-0.11
08/10/15 04,0,0,0,0.02
08/10/15 05,0,0,0,-0.08
08/10/15 06,0,0,0,-0.11
08/10/15 07,0,0,0,-0.55
08/10/15 08,0,0,0,-0.68
08/10/15 09,0,0,0,-0.68
08/10/15 10,0,0,0,-0.68
08/10/15 11,0,0,0,-0.68
08/10/15 12,0,0,0,-0.68
08/10/15 13,0,0,0,-0.49
08/10/15 14,0,0,0,-0.46
08/10/15 15,0,0,0,-0.65
08/10/15 16,0,0,0,-0.77
08/10/15 17,0,0,0,-0.9
08/10/15 18,0,0,0,-0.9
08/10/15 19,0,0,0,-0.9
08/10/15 20,0,0,0,-0.43
08/10/15 21,0,0,0,0.05
08/10/15 22,0,0,0,0.02
08/10/15 23,0,0,0,-0.08
09/10/15 00,0,0,0,-0.65
09/10/15 01,0,0,0,-0.68
09/10/15 02,0,0,0,-0.68
09/10/15 03,0,0,0,-0.68
09/10/15 04,0,0,0,-0.68
09/10/15 05,0,0,0,-0.68
09/10/15 06,0,0,0,-0.65
09/10/15 07,0,0,0,-0.14
09/10/15 08,0,0,0,-0.04
09/10/15 09,0,0,0,-0.9
09/10/15 10,0,0,0,-0.9
09/10/15 11,0,0,0,-0.9
