timestamp ,90%-threshold,95%-threshold,98%-threshold,z-score
24/11/15 07,1,1,1,1.61
24/11/15 08,1,1,1,1.49
24/11/15 09,0,0,0,2.24
24/11/15 10,0,0,0,2.14
24/11/15 11,0,0,0,3.17
24/11/15 12,0,0,0,1.82
24/11/15 13,0,0,0,0.14
24/11/15 14,0,0,0,-0.7
24/11/15 15,0,0,0,-0.8
24/11/15 16,0,0,0,-0.59
24/11/15 17,0,0,0,2.25
24/11/15 18,0,0,0,3.25
24/11/15 19,0,0,0,0.05
24/11/15 20,1,1,1,-0.21
24/11/15 21,0,0,0,-0.4
24/11/15 22,0,0,0,-0.65
24/11/15 23,0,0,0,-0.68
25/11/15 00,0,0,0,-0.68
25/11/15 01,0,0,0,-0.74
25/11/15 02,0,0,0,-0.64
25/11/15 03,0,0,0,-0.74
25/11/15 04,0,0,0,-0.43
25/11/15 05,0,0,0,-0.45
25/11/15 06,0,0,0,-0.27
25/11/15 07,0,0,0,0.27
25/11/15 08,0,0,0,0.2
25/11/15 09,0,0,0,-0.48
25/11/15 10,0,0,0,-0.45
25/11/15 11,0,0,0,-0.33
25/11/15 12,0,0,0,0.34
25/11/15 13,0,0,0,0.37
25/11/15 14,0,0,0,-0.08
25/11/15 15,0,0,0,-0.33
25/11/15 16,0,0,0,2.17
25/11/15 17,0,0,0,1.06
25/11/15 18,0,0,0,0.4
25/11/15 19,0,0,0,0.71
25/11/15 20,0,0,0,0.74
25/11/15 21,0,0,0,0.11
25/11/15 22,0,0,0,-0.18
25/11/15 23,0,0,0,-0.13
26/11/15 00,1,1,1,-0.34
26/11/15 01,0,0,0,-0.32
26/11/15 02,0,0,0,-0.11
26/11/15 03,0,0,0,-0.15
26/11/15 04,0,0,0,0.06
26/11/15 05,0,0,0,0.41
26/11/15 06,0,0,0,0.39
26/11/15 07,0,0,0,1.19
26/11/15 08,0,0,0,0.6
26/11/15 09,0,0,0,2.12
26/11/15 10,0,0,0,0.49
26/11/15 11,0,0,0,0.98
26/11/15 12,0,0,0,0.01
26/11/15 13,1,0,0,-0.26
26/11/15 14,0,0,0,-0.52
26/11/15 15,0,0,0,-0.39
26/11/15 16,0,0,0,2.3
26/11/15 17,0,0,0,1.28
26/11/15 18,0,0,0,4.05
26/11/15 19,0,0,0,1.9
26/11/15 20,0,0,0,0.37
26/11/15 21,0,0,0,0.4
26/11/15 22,0,0,0,-0.13
26/11/15 23,0,0,0,-0.1
27/11/15 00,0,0,0,0.03
27/11/15 01,1,0,0,0.2
27/11/15 02,0,0,0,0.15
27/11/15 03,0,0,0,-0.33
27/11/15 04,0,0,0,-0.2
27/11/15 05,0,0,0,0.59
27/11/15 06,0,0,0,0.06
27/11/15 07,0,0,0,1.06
27/11/15 08,0,0,0,0.75
27/11/15 09,0,0,0,0.68
27/11/15 10,0,0,0,2.34
27/11/15 11,0,0,0,1.32
27/11/15 12,1,0,0,0.03
27/11/15 13,0,0,0,-0.13
27/11/15 14,0,0,0,-0.46
27/11/15 15,0,0,0,-0.4
27/11/15 16,0,0,0,1.66
27/11/15 17,0,0,0,2.2
27/11/15 18,0,0,0,0.47
27/11/15 19,0,0,0,0.9
27/11/15 20,0,0,0,1.04
27/11/15 21,0,0,0,1.01
27/11/15 22,0,0,0,0.47
27/11/15 23,0,0,0,0.2
28/11/15 00,0,0,0,0.18
28/11/15 01,0,0,0,0.09
28/11/15 02,0,0,0,-0.51
28/11/15 03,0,0,0,-0.23
28/11/15 04,0,0,0,0.08
28/11/15 05,0,0,0,0.37
28/11/15 06,0,0,0,0.53
28/11/15 07,0,0,0,0.68
28/11/15 08,0,0,0,1.19
28/11/15 09,0,0,0,0.24
28/11/15 10,0,0,0,0.27
28/11/15 11,1,0,0,1.93
28/11/15 12,0,0,0,3.29
28/11/15 13,0,0,0,0.18
28/11/15 14,0,0,0,1.54
28/11/15 15,0,0,0,1.28
28/11/15 16,0,0,0,1.61
28/11/15 17,0,0,0,1.82
28/11/15 18,0,0,0,1.3
28/11/15 19,0,0,0,1.35
28/11/15 20,0,0,0,0.59
28/11/15 21,0,0,0,0.52
28/11/15 22,0,0,0,0.28
28/11/15 23,0,0,0,0.11
29/11/15 00,0,0,0,0.03
29/11/15 01,0,0,0,0.14
29/11/15 02,0,0,0,0.25
29/11/15 03,0,0,0,0.08
29/11/15 04,0,0,0,0.14
29/11/15 05,0,0,0,0.17
29/11/15 06,0,0,0,0.2
29/11/15 07,0,0,0,2.47
29/11/15 08,0,0,0,5.17
29/11/15 09,0,0,0,0.91
29/11/15 10,0,0,0,2.6
29/11/15 11,0,0,0,2.5
29/11/15 12,0,0,0,-0.15
29/11/15 13,0,0,0,-0.23
29/11/15 14,0,0,0,1.63
29/11/15 15,0,0,0,0.31
29/11/15 16,1,0,0,0.14
29/11/15 17,1,0,0,1.07
29/11/15 18,1,0,0,1.07
29/11/15 19,1,0,0,3.23
29/11/15 20,0,0,0,2.46
29/11/15 21,0,0,0,0.68
29/11/15 22,0,0,0,0.39
29/11/15 23,1,0,0,-0.32
30/11/15 00,0,0,0,-0.23
30/11/15 01,0,0,0,-0.36
30/11/15 02,0,0,0,-0.21
30/11/15 03,0,0,0,-0.07
30/11/15 04,0,0,0,0.21
30/11/15 05,0,0,0,-0.05
30/11/15 06,0,0,0,0.18
30/11/15 07,1,0,0,0.71
30/11/15 08,0,0,0,0.78
30/11/15 09,0,0,0,-0.13
30/11/15 10,0,0,0,-0.01
30/11/15 11,0,0,0,0.66
30/11/15 12,0,0,0,-0.26
30/11/15 13,0,0,0,-0.15
30/11/15 14,0,0,0,-0.14
30/11/15 15,0,0,0,-0.34
30/11/15 16,1,1,1,1.63
30/11/15 17,0,0,0,2.2
30/11/15 18,0,0,0,0.62
30/11/15 19,0,0,0,0.53
30/11/15 20,0,0,0,0.36
30/11/15 21,0,0,0,0.31
30/11/15 22,0,0,0,-0.14
30/11/15 23,0,0,0,-0.13
01/12/15 00,0,0,0,-0.32
01/12/15 01,0,0,0,-0.37
01/12/15 02,0,0,0,-0.34
01/12/15 03,0,0,0,-0.33
01/12/15 04,0,0,0,-0.05
01/12/15 05,0,0,0,-0.27
01/12/15 06,0,0,0,0.12
01/12/15 07,0,0,0,2.12
01/12/15 08,0,0,0,0.37
01/12/15 09,0,0,0,-0.14
01/12/15 10,0,0,0,-0.17
01/12/15 11,0,0,0,1.04
01/12/15 12,0,0,0,1.84
01/12/15 13,0,0,0,2.9
01/12/15 14,0,0,0,-0.34
01/12/15 15,0,0,0,-0.23
01/12/15 16,0,0,0,4.52
01/12/15 17,0,0,0,1.76
01/12/15 18,0,0,0,4.01
01/12/15 19,0,0,0,3.12
01/12/15 20,0,0,0,1.57
01/12/15 21,0,0,0,3.07
01/12/15 22,0,0,0,-0.43
01/12/15 23,0,0,0,-0.67
02/12/15 00,0,0,0,-0.77
02/12/15 01,0,0,0,-0.49
02/12/15 02,0,0,0,-0.49
02/12/15 03,1,1,1,-0.61
02/12/15 04,0,0,0,-0.7
02/12/15 05,0,0,0,-0.39
02/12/15 06,0,0,0,-0.2
02/12/15 07,0,0,0,1.44
02/12/15 08,0,0,0,0.03
02/12/15 09,0,0,0,0.14
02/12/15 10,0,0,0,1.8
02/12/15 11,0,0,0,0.75
02/12/15 12,0,0,0,-0.27
02/12/15 13,0,0,0,-0.55
02/12/15 14,0,0,0,-0.67
02/12/15 15,0,0,0,-0.64
02/12/15 16,0,0,0,1.2
02/12/15 17,0,0,0,0.47
02/12/15 18,0,0,0,-0.1
02/12/15 19,0,0,0,0.82
02/12/15 20,0,0,0,0.03
02/12/15 21,0,0,0,-0.62
02/12/15 22,0,0,0,-0.75
02/12/15 23,0,0,0,-0.93
03/12/15 00,0,0,0,-0.87
03/12/15 01,0,0,0,-0.9
03/12/15 02,0,0,0,-0.75
03/12/15 03,0,0,0,-0.86
03/12/15 04,0,0,0,-0.96
03/12/15 05,0,0,0,-0.71
03/12/15 06,0,0,0,-0.8
03/12/15 07,0,0,0,-0.45
03/12/15 08,0,0,0,0.43
03/12/15 09,0,0,0,-0.61
03/12/15 10,0,0,0,1.8
03/12/15 11,0,0,0,-0.65
03/12/15 12,0,0,0,-0.7
03/12/15 13,0,0,0,-0.84
03/12/15 14,0,0,0,-0.87
03/12/15 15,0,0,0,-0.75
03/12/15 16,0,0,0,1.77
03/12/15 17,0,0,0,1.32
03/12/15 18,0,0,0,-0.14
03/12/15 19,1,1,1,1.07
03/12/15 20,1,1,1,0.27
03/12/15 21,0,0,0,-0.27
03/12/15 22,0,0,0,-0.56
03/12/15 23,0,0,0,-0.78
04/12/15 00,0,0,0,-0.83
04/12/15 01,0,0,0,-0.74
04/12/15 02,0,0,0,-0.88
04/12/15 03,0,0,0,-0.77
04/12/15 04,0,0,0,-0.74
04/12/15 05,0,0,0,-0.7
04/12/15 06,0,0,0,-0.86
04/12/15 07,0,0,0,0.01
04/12/15 08,0,0,0,-0.21
04/12/15 09,0,0,0,-0.83
04/12/15 10,0,0,0,-0.83
04/12/15 11,0,0,0,0.74
04/12/15 12,0,0,0,-0.67
04/12/15 13,0,0,0,-0.84
04/12/15 14,0,0,0,-0.88
04/12/15 15,0,0,0,-0.75
04/12/15 16,0,0,0,0.72
04/12/15 17,0,0,0,0.47
04/12/15 18,0,0,0,-0.18
04/12/15 19,0,0,0,-0.04
04/12/15 20,0,0,0,-0.05
04/12/15 21,0,0,0,-0.36
04/12/15 22,0,0,0,-0.2
04/12/15 23,0,0,0,-0.71
05/12/15 00,0,0,0,-0.84
05/12/15 01,1,1,1,-0.86
05/12/15 02,0,0,0,-0.96
05/12/15 03,0,0,0,-0.88
05/12/15 04,0,0,0,-0.91
05/12/15 05,0,0,0,-0.61
05/12/15 06,0,0,0,-0.91
05/12/15 07,0,0,0,0.57
05/12/15 08,0,0,0,0.06
05/12/15 09,0,0,0,-0.8
05/12/15 10,0,0,0,-0.78
05/12/15 11,0,0,0,0.72
05/12/15 12,0,0,0,-0.55
05/12/15 13,0,0,0,-0.78
05/12/15 14,0,0,0,-0.59
05/12/15 15,0,0,0,-0.58
05/12/15 16,0,0,0,1.76
05/12/15 17,0,0,0,-0.23
05/12/15 18,0,0,0,-0.37
05/12/15 19,0,0,0,-0.1
05/12/15 20,0,0,0,0.06
05/12/15 21,0,0,0,-0.21
05/12/15 22,1,1,1,-0.46
05/12/15 23,0,0,0,-0.87
06/12/15 00,0,0,0,-0.93
06/12/15 01,1,1,1,-0.91
06/12/15 02,0,0,0,-0.9
06/12/15 03,0,0,0,-0.97
06/12/15 04,0,0,0,-0.86
06/12/15 05,0,0,0,-0.87
06/12/15 06,0,0,0,-0.86
06/12/15 07,0,0,0,0.17
06/12/15 08,0,0,0,0.41
06/12/15 09,0,0,0,-0.71
06/12/15 10,0,0,0,-0.59
06/12/15 11,0,0,0,-0.87
06/12/15 12,0,0,0,0.49
06/12/15 13,0,0,0,-0.88
06/12/15 14,0,0,0,-0.9
06/12/15 15,0,0,0,0.12
06/12/15 16,0,0,0,3.17
06/12/15 17,0,0,0,0.41
06/12/15 18,0,0,0,1.36
06/12/15 19,0,0,0,4.4
06/12/15 20,0,0,0,4.33
06/12/15 21,0,0,0,1.04
06/12/15 22,0,0,0,-0.24
06/12/15 23,0,0,0,-0.52
07/12/15 00,0,0,0,-0.7
07/12/15 01,0,0,0,-0.91
07/12/15 02,0,0,0,-0.77
07/12/15 03,0,0,0,-0.91
07/12/15 04,0,0,0,-0.91
07/12/15 05,0,0,0,-0.75
07/12/15 06,0,0,0,-0.96
07/12/15 07,0,0,0,-0.08
07/12/15 08,1,0,0,0.06
07/12/15 09,0,0,0,-0.8
07/12/15 10,0,0,0,-0.9
07/12/15 11,0,0,0,-0.93
07/12/15 12,0,0,0,-0.8
07/12/15 13,0,0,0,-0.87
07/12/15 14,0,0,0,-0.49
07/12/15 15,0,0,0,0.4
07/12/15 16,0,0,0,3.41
07/12/15 17,0,0,0,-0.05
07/12/15 18,0,0,0,-0.08
07/12/15 19,0,0,0,0.43
07/12/15 20,0,0,0,0.08
07/12/15 21,0,0,0,-0.45
07/12/15 22,0,0,0,-0.67
07/12/15 23,0,0,0,-0.97
08/12/15 00,0,0,0,-0.84
08/12/15 01,0,0,0,-0.93
08/12/15 02,0,0,0,-0.87
08/12/15 03,0,0,0,-0.9
08/12/15 04,0,0,0,-0.87
08/12/15 05,0,0,0,-0.93
08/12/15 06,0,0,0,-0.94
08/12/15 07,0,0,0,0.93
08/12/15 08,0,0,0,0.46
08/12/15 09,0,0,0,-0.65
08/12/15 10,0,0,0,2.12
08/12/15 11,0,0,0,0.53
08/12/15 12,0,0,0,-0.61
08/12/15 13,0,0,0,-0.94
08/12/15 14,0,0,0,-0.91
08/12/15 15,0,0,0,-0.74
08/12/15 16,0,0,0,1.23
08/12/15 17,0,0,0,0.17
08/12/15 18,0,0,0,-0.2
08/12/15 19,0,0,0,0.79
08/12/15 20,0,0,0,-0.08
08/12/15 21,0,0,0,-0.2
08/12/15 22,0,0,0,-0.33
08/12/15 23,0,0,0,-0.62
09/12/15 00,0,0,0,-0.64
09/12/15 01,0,0,0,-0.64
09/12/15 02,0,0,0,-0.68
09/12/15 03,0,0,0,-0.86
09/12/15 04,0,0,0,-0.93
09/12/15 05,0,0,0,-0.64
09/12/15 06,0,0,0,-0.88
09/12/15 07,0,0,0,1.42
09/12/15 08,0,0,0,0.22
09/12/15 09,0,0,0,-0.08
09/12/15 10,0,0,0,1.32
09/12/15 11,0,0,0,0.39
09/12/15 12,0,0,0,-0.3
09/12/15 13,0,0,0,-0.83
09/12/15 14,0,0,0,-0.9
09/12/15 15,0,0,0,-0.87
09/12/15 16,0,0,0,0.49
09/12/15 17,0,0,0,2.6
09/12/15 18,0,0,0,0.37
09/12/15 19,0,0,0,0.27
09/12/15 20,0,0,0,0.27
09/12/15 21,0,0,0,-0.55
09/12/15 22,0,0,0,-0.59
09/12/15 23,0,0,0,-0.68
10/12/15 00,0,0,0,-0.43
10/12/15 01,0,0,0,-0.64
10/12/15 02,0,0,0,-0.64
10/12/15 03,0,0,0,-0.52
10/12/15 04,0,0,0,-0.78
10/12/15 05,0,0,0,-0.64
10/12/15 06,0,0,0,-0.93
10/12/15 07,0,0,0,0.2
10/12/15 08,0,0,0,0.34
10/12/15 09,0,0,0,-0.62
10/12/15 10,0,0,0,-0.72
10/12/15 11,0,0,0,-0.75
10/12/15 12,0,0,0,-0.75
10/12/15 13,0,0,0,-0.83
10/12/15 14,0,0,0,-0.71
10/12/15 15,0,0,0,-0.53
10/12/15 16,0,0,0,0.06
10/12/15 17,0,0,0,1.99
10/12/15 18,0,0,0,-0.3
10/12/15 19,0,0,0,-0.04
10/12/15 20,0,0,0,0.11
10/12/15 21,0,0,0,0.02
10/12/15 22,0,0,0,-0.58
10/12/15 23,0,0,0,-0.83
11/12/15 00,0,0,0,-0.78
11/12/15 01,0,0,0,-0.64
11/12/15 02,0,0,0,-0.84
11/12/15 03,0,0,0,-0.84
11/12/15 04,0,0,0,-0.86
11/12/15 05,0,0,0,-0.72
11/12/15 06,0,0,0,-0.88
11/12/15 07,0,0,0,0.71
11/12/15 08,0,0,0,-0.1
11/12/15 09,0,0,0,-0.74
11/12/15 10,0,0,0,-0.78
11/12/15 11,0,0,0,0.49
11/12/15 12,0,0,0,-0.51
11/12/15 13,0,0,0,-0.87
11/12/15 14,0,0,0,-0.9
11/12/15 15,0,0,0,-0.74
11/12/15 16,0,0,0,1.57
11/12/15 17,0,0,0,0.55
11/12/15 18,0,0,0,-0.34
11/12/15 19,0,0,0,0.01
11/12/15 20,0,0,0,-0.26
11/12/15 21,0,0,0,-0.37
11/12/15 22,0,0,0,-0.37
11/12/15 23,0,0,0,-0.55
12/12/15 00,0,0,0,-0.65
12/12/15 01,0,0,0,-0.7
12/12/15 02,0,0,0,-0.53
12/12/15 03,0,0,0,-0.61
12/12/15 04,0,0,0,-0.7
12/12/15 05,0,0,0,-0.9
12/12/15 06,0,0,0,-0.84
12/12/15 07,0,0,0,-0.61
12/12/15 08,0,0,0,0.37
12/12/15 09,0,0,0,-0.72
12/12/15 10,0,0,0,-0.58
12/12/15 11,0,0,0,0.79
12/12/15 12,0,0,0,-0.65
12/12/15 13,0,0,0,-0.81
12/12/15 14,0,0,0,-0.64
12/12/15 15,0,0,0,-0.65
12/12/15 16,0,0,0,1.35
12/12/15 17,0,0,0,-0.53
12/12/15 18,0,0,0,-0.65
12/12/15 19,0,0,0,0.09
12/12/15 20,0,0,0,0.66
12/12/15 21,0,0,0,0.53
12/12/15 22,0,0,0,0.21
12/12/15 23,0,0,0,0.08
13/12/15 00,0,0,0,-0.08
13/12/15 01,0,0,0,-0.75
13/12/15 02,0,0,0,-0.78
13/12/15 03,0,0,0,-0.83
13/12/15 04,0,0,0,-0.83
13/12/15 05,0,0,0,-0.84
13/12/15 06,0,0,0,-0.72
13/12/15 07,0,0,0,-0.27
13/12/15 08,0,0,0,0.3
13/12/15 09,0,0,0,-0.74
13/12/15 10,0,0,0,-0.64
13/12/15 11,0,0,0,0.5
13/12/15 12,0,0,0,-0.26
13/12/15 13,0,0,0,-0.61
13/12/15 14,0,0,0,-0.67
13/12/15 15,0,0,0,-0.61
13/12/15 16,0,0,0,3.33
13/12/15 17,0,0,0,2.02
13/12/15 18,0,0,0,4.28
13/12/15 19,0,0,0,4.03
13/12/15 20,0,0,0,1.95
13/12/15 21,0,0,0,-0.23
13/12/15 22,0,0,0,-0.34
13/12/15 23,0,0,0,-0.56
14/12/15 00,0,0,0,-0.64
14/12/15 01,0,0,0,-0.59
14/12/15 02,0,0,0,-0.8
14/12/15 03,0,0,0,-0.94
14/12/15 04,0,0,0,-0.8
14/12/15 05,0,0,0,-0.59
14/12/15 06,0,0,0,-0.86
14/12/15 07,0,0,0,0.49
14/12/15 08,0,0,0,0.47
14/12/15 09,0,0,0,0.84
14/12/15 10,0,0,0,2.43
14/12/15 11,0,0,0,-0.15
14/12/15 12,0,0,0,-0.51
14/12/15 13,0,0,0,-0.53
14/12/15 14,0,0,0,-0.43
14/12/15 15,0,0,0,-0.62
14/12/15 16,0,0,0,1.7
14/12/15 17,0,0,0,0.66
14/12/15 18,0,0,0,-0.08
14/12/15 19,0,0,0,-0.08
14/12/15 20,0,0,0,0.01
14/12/15 21,0,0,0,-0.29
14/12/15 22,0,0,0,-0.68
14/12/15 23,0,0,0,-0.84
15/12/15 00,0,0,0,-0.96
15/12/15 01,0,0,0,-0.84
15/12/15 02,0,0,0,-0.93
15/12/15 03,0,0,0,-0.88
15/12/15 04,0,0,0,-0.87
15/12/15 05,0,0,0,-0.77
15/12/15 06,0,0,0,-0.93
15/12/15 07,0,0,0,0.33
15/12/15 08,0,0,0,0.55
15/12/15 09,0,0,0,-0.46
15/12/15 10,0,0,0,2.18
15/12/15 11,0,0,0,-0.49
15/12/15 12,0,0,0,-0.01
15/12/15 13,0,0,0,-0.7
15/12/15 14,0,0,0,-0.65
15/12/15 15,0,0,0,-0.67
15/12/15 16,0,0,0,-0.26
15/12/15 17,0,0,0,1.93
15/12/15 18,0,0,0,-0.11
15/12/15 19,0,0,0,0.09
15/12/15 20,0,0,0,0.37
15/12/15 21,0,0,0,-0.3
15/12/15 22,0,0,0,-0.74
15/12/15 23,0,0,0,-0.84
16/12/15 00,0,0,0,-0.83
16/12/15 01,0,0,0,-0.8
16/12/15 02,0,0,0,-0.94
16/12/15 03,0,0,0,-0.86
16/12/15 04,0,0,0,-0.88
16/12/15 05,0,0,0,-0.53
16/12/15 06,0,0,0,-0.58
16/12/15 07,0,0,0,-0.2
16/12/15 08,0,0,0,0.37
16/12/15 09,0,0,0,-0.46
16/12/15 10,0,0,0,-0.52
16/12/15 11,0,0,0,1.19
16/12/15 12,0,0,0,-0.53
16/12/15 13,0,0,0,-0.1
16/12/15 14,0,0,0,0.03
16/12/15 15,0,0,0,0.02
16/12/15 16,0,0,0,1.32
16/12/15 17,0,0,0,1.28
16/12/15 18,0,0,0,0.5
16/12/15 19,0,0,0,0.6
16/12/15 20,0,0,0,-0.04
16/12/15 21,0,0,0,-0.11
16/12/15 22,0,0,0,-0.33
16/12/15 23,0,0,0,-0.29
17/12/15 00,0,0,0,-0.45
17/12/15 01,0,0,0,-0.42
17/12/15 02,0,0,0,-0.48
17/12/15 03,0,0,0,-0.51
17/12/15 04,0,0,0,-0.42
17/12/15 05,0,0,0,-0.04
17/12/15 06,0,0,0,-0.2
17/12/15 07,0,0,0,0.9
17/12/15 08,0,0,0,0.85
17/12/15 09,0,0,0,-0.21
17/12/15 10,0,0,0,-0.14
17/12/15 11,0,0,0,1.17
17/12/15 12,0,0,0,-0.08
17/12/15 13,0,0,0,-0.2
17/12/15 14,0,0,0,0.02
17/12/15 15,0,0,0,-0.42
17/12/15 16,0,0,0,-0.23
17/12/15 17,0,0,0,3.38
17/12/15 18,0,0,0,0.88
17/12/15 19,0,0,0,0.01
17/12/15 20,0,0,0,0.12
17/12/15 21,0,0,0,-0.17
17/12/15 22,0,0,0,-0.37
17/12/15 23,0,0,0,-0.55
18/12/15 00,0,0,0,-0.48
18/12/15 01,0,0,0,-0.24
18/12/15 02,0,0,0,-0.48
18/12/15 03,0,0,0,-0.59
18/12/15 04,0,0,0,-0.45
18/12/15 05,0,0,0,-0.45
18/12/15 06,0,0,0,-0.3
18/12/15 07,0,0,0,0.09
18/12/15 08,0,0,0,0.76
18/12/15 09,0,0,0,-0.14
18/12/15 10,0,0,0,-0.04
18/12/15 11,0,0,0,0.75
18/12/15 12,0,0,0,0.3
18/12/15 13,0,0,0,-0.33
18/12/15 14,0,0,0,-0.33
18/12/15 15,0,0,0,-0.3
18/12/15 16,0,0,0,1.84
18/12/15 17,0,0,0,1.07
18/12/15 18,0,0,0,-0.08
18/12/15 19,0,0,0,-0.14
18/12/15 20,0,0,0,-0.02
18/12/15 21,0,0,0,-0.27
18/12/15 22,0,0,0,-0.33
18/12/15 23,0,0,0,-0.61
19/12/15 00,0,0,0,-0.52
19/12/15 01,0,0,0,-0.65
19/12/15 02,0,0,0,-0.64
19/12/15 03,0,0,0,-0.49
19/12/15 04,0,0,0,-0.46
19/12/15 05,0,0,0,-0.56
19/12/15 06,0,0,0,-0.62
19/12/15 07,0,0,0,1.06
19/12/15 08,0,0,0,0.87
19/12/15 09,0,0,0,-0.13
19/12/15 10,0,0,0,-0.13
19/12/15 11,0,0,0,-0.27
19/12/15 12,0,0,0,-0.37
19/12/15 13,0,0,0,-0.32
19/12/15 14,0,0,0,-0.36
19/12/15 15,0,0,0,-0.14
19/12/15 16,0,0,0,0.65
19/12/15 17,0,0,0,1.96
19/12/15 18,0,0,0,-0.23
19/12/15 19,0,0,0,0.31
19/12/15 20,0,0,0,-0.15
19/12/15 21,0,0,0,-0.2
19/12/15 22,0,0,0,-0.32
19/12/15 23,0,0,0,-0.56
20/12/15 00,0,0,0,-0.59
20/12/15 01,0,0,0,-0.55
20/12/15 02,0,0,0,-0.51
20/12/15 03,0,0,0,-0.58
20/12/15 04,0,0,0,-0.52
20/12/15 05,0,0,0,-0.7
20/12/15 06,0,0,0,-0.49
20/12/15 07,0,0,0,-0.34
20/12/15 08,0,0,0,1.04
20/12/15 09,0,0,0,-0.14
20/12/15 10,0,0,0,2.74
20/12/15 11,0,0,0,2.28
20/12/15 12,0,0,0,-0.08
20/12/15 13,0,0,0,-0.29
20/12/15 14,0,0,0,-0.27
20/12/15 15,0,0,0,-0.36
20/12/15 16,0,0,0,1.51
20/12/15 17,0,0,0,2.56
20/12/15 18,0,0,0,-0.27
20/12/15 19,0,0,0,0.03
20/12/15 20,0,0,0,-0.17
20/12/15 21,0,0,0,-0.21
20/12/15 22,0,0,0,-0.33
20/12/15 23,0,0,0,-0.51
21/12/15 00,0,0,0,-0.48
21/12/15 01,0,0,0,-0.72
21/12/15 02,0,0,0,-0.58
21/12/15 03,0,0,0,-0.55
21/12/15 04,0,0,0,-0.4
21/12/15 05,0,0,0,-0.7
21/12/15 06,0,0,0,-0.46
21/12/15 07,0,0,0,-0.02
21/12/15 08,0,0,0,1.47
21/12/15 09,0,0,0,0.36
21/12/15 10,0,0,0,1.77
21/12/15 11,0,0,0,1.82
21/12/15 12,0,0,0,0.33
21/12/15 13,0,0,0,-0.15
21/12/15 14,0,0,0,-0.27
21/12/15 15,0,0,0,-0.3
21/12/15 16,0,0,0,-0.18
21/12/15 17,0,0,0,-0.14
21/12/15 18,0,0,0,-0.37
21/12/15 19,0,0,0,-0.56
21/12/15 20,0,0,0,-0.37
21/12/15 21,0,0,0,-0.55
21/12/15 22,0,0,0,-0.07
21/12/15 23,0,0,0,-0.13
22/12/15 00,0,0,0,-0.61
22/12/15 01,0,0,0,-0.39
22/12/15 02,0,0,0,-0.4
22/12/15 03,0,0,0,-0.15
22/12/15 04,0,0,0,-0.15
22/12/15 05,0,0,0,-0.37
22/12/15 06,0,0,0,-0.29
22/12/15 07,0,0,0,0.06
22/12/15 08,0,0,0,0.81
22/12/15 09,0,0,0,-0.13
22/12/15 10,0,0,0,-0.21
22/12/15 11,0,0,0,0.85
22/12/15 12,0,0,0,-0.17
22/12/15 13,0,0,0,-0.29
22/12/15 14,0,0,0,-0.33
22/12/15 15,0,0,0,-0.36
22/12/15 16,0,0,0,0.3
22/12/15 17,0,0,0,1.61
22/12/15 18,0,0,0,-0.07
22/12/15 19,0,0,0,-0.05
22/12/15 20,0,0,0,0.14
22/12/15 21,0,0,0,0.24
22/12/15 22,0,0,0,-0.39
22/12/15 23,0,0,0,-0.39
23/12/15 00,0,0,0,-0.59
23/12/15 01,0,0,0,-0.34
23/12/15 02,0,0,0,-0.33
23/12/15 03,0,0,0,-0.24
23/12/15 04,0,0,0,-0.33
23/12/15 05,0,0,0,-0.15
23/12/15 06,0,0,0,-0.29
23/12/15 07,0,0,0,1.16
23/12/15 08,0,0,0,1.13
23/12/15 09,0,0,0,0.88
23/12/15 10,0,0,0,-0.1
23/12/15 11,0,0,0,0.66
23/12/15 12,0,0,0,-0.11
23/12/15 13,0,0,0,-0.24
23/12/15 14,0,0,0,-0.18
23/12/15 15,0,0,0,-0.24
23/12/15 16,0,0,0,0.66
23/12/15 17,0,0,0,1.29
23/12/15 18,0,0,0,0.17
23/12/15 19,0,0,0,0.08
23/12/15 20,0,0,0,0.39
23/12/15 21,0,0,0,0.06
23/12/15 22,0,0,0,-0.32
23/12/15 23,0,0,0,-0.37
24/12/15 00,0,0,0,-0.62
24/12/15 01,0,0,0,-0.36
24/12/15 02,0,0,0,-0.42
24/12/15 03,0,0,0,-0.14
24/12/15 04,0,0,0,-0.32
24/12/15 05,0,0,0,-0.14
24/12/15 06,0,0,0,-0.23
24/12/15 07,0,0,0,0.03
24/12/15 08,0,0,0,0.94
24/12/15 09,0,0,0,-0.01
24/12/15 10,0,0,0,-0.13
24/12/15 11,0,0,0,1.54
24/12/15 12,0,0,0,0.11
24/12/15 13,0,0,0,-0.21
24/12/15 14,0,0,0,-0.33
24/12/15 15,0,0,0,-0.23
24/12/15 16,0,0,0,3.79
24/12/15 17,0,0,0,0.22
24/12/15 18,0,0,0,-0.14
24/12/15 19,0,0,0,-0.15
24/12/15 20,0,0,0,0.08
24/12/15 21,0,0,0,-0.14
24/12/15 22,0,0,0,-0.27
24/12/15 23,0,0,0,-0.48
25/12/15 00,0,0,0,-0.49
25/12/15 01,0,0,0,-0.32
25/12/15 02,0,0,0,-0.46
25/12/15 03,0,0,0,-0.32
25/12/15 04,0,0,0,-0.27
25/12/15 05,0,0,0,-0.29
25/12/15 06,0,0,0,-0.26
25/12/15 07,0,0,0,1.09
25/12/15 08,0,0,0,0.98
25/12/15 09,0,0,0,1.44
25/12/15 10,0,0,0,0.31
25/12/15 11,0,0,0,0.88
25/12/15 12,0,0,0,0.31
